channel,acquireIndividualId,acquireInfectionIds,acquireTime,concurrentInfectionIds,node_id,transmitGametocyteDensities,transmitIndividualId,transmitInfectionIds,transmitTime,vectorId
group,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941
sim_id,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941
3927,0,[],9207,[],340461476,[680.8744506836],1153,[313748],9207,9663935
3928,0,[],9207,[],340461476,[6.286050796509],565,[313743],9207,9736384
3929,0,[],9207,[],340461476,"[1.693735837936, 79.67803955078]",1043,"[312067, 313576]",9207,9720715
3930,0,[],9207,[],340461476,"[58.66261672974, 4.192417144775]",120,"[313669, 313722]",9207,9733188
3931,0,[],9207,[],340461476,[20.75044822693],996,[313695],9207,9736185
3932,0,[],9207,[],340461476,"[0.8133919835091, 16.61484718323, 0.6598356366158]",628,"[313655, 313681, 313763]",9207,9736139
3933,0,[],9207,[],340461476,"[0.2558660209179, 0.02715414203703, 76.03161621094]",1118,"[312534, 312693, 313667]",9207,9726810
3934,0,[],9207,[],340461476,[50.81996917725],1171,[313370],9207,9715090
3935,0,[],9207,[],340461476,"[0.001785399974324, 20.64303779602]",254,"[313632, 313673]",9207,9730710
3936,0,[],9207,[],340461476,[20.75044822693],996,[313695],9207,9692922
3937,0,[],9207,[],340461476,[50.81996917725],1171,[313370],9207,9718067
3938,0,[],9207,[],340461476,[6.409274578094],458,[313607],9207,9736813
3939,0,[],9207,[],340461476,"[2.624435901642, 15.78029441833]",1023,"[313533, 313679]",9207,9723737
3940,0,[],9207,[],340461476,[206.3530731201],1205,[313326],9207,9733074
3941,0,[],9207,[],340461476,"[0.0007982000242919, 12.55042457581]",702,"[312766, 313658]",9207,9723644
3942,5,[314403],9207,"[314034, 314366]",340461476,[1.134254574776],701,[312873],9183,9673237
3943,49,[314404],9207,"[313442, 314257]",340461476,[708.5638427734],1201,[313373],9189,9711540
3944,144,[314405],9207,[],340461476,"[1.073969960213, 83.11634063721]",1009,"[312771, 313107]",9174,9682914
3945,149,[314406],9207,"[314307, 314334]",340461476,"[2.669312000275, 356.1069335938, 0.2257410734892]",1097,"[312286, 313109, 313381]",9183,9683311
3946,189,[314407],9207,[],340461476,"[0.04186537489295, 1.489865064621, 0.1409162282944, 1.877358198166, 336.6022033691]",1061,"[312270, 312415, 312601, 312783, 312963]",9177,9704991
3947,249,[314408],9207,[313358],340461476,"[470.3950500488, 0.3953380584717, 0.0006518830196001]",1065,"[313307, 313428, 313536]",9186,9699381
3948,298,[314409],9207,[313705],340461476,"[16.75943374634, 0.001337600057013]",769,"[312996, 313159]",9171,9660828
3949,357,[314410],9207,[313633],340461476,"[470.3950500488, 0.3953380584717, 0.0006518830196001]",1065,"[313307, 313428, 313536]",9186,9699381
3950,367,[314411],9207,[],340461476,"[0.3371596634388, 0.1748609542847, 0.9634968042374, 169.1664581299]",1077,"[311495, 311717, 312280, 312819]",9168,9676453
3951,1058,[314412],9207,[],340461476,"[0.04186537489295, 1.489865064621, 0.1409162282944, 1.877358198166, 336.6022033691]",1061,"[312270, 312415, 312601, 312783, 312963]",9177,9704991
3952,514,[314413],9207,[],340461476,"[0.003529038978741, 47.34940338135, 178.657623291]",1085,"[311247, 312504, 312730]",9156,9670282
3953,555,[314414],9207,[314293],340461476,"[0.001320800045505, 0.3528450131416]",622,"[312423, 313036]",9189,9676325
3954,1019,[314415],9207,[],340461476,"[4.451935768127, 15.57860088348]",840,"[312954, 313275]",9186,9647917
3955,678,[314416],9207,"[313390, 313730, 313996]",340461476,[382.7690429688],1195,[313117],9183,9701737
3956,719,[314417],9207,[313510],340461476,"[1.073969960213, 83.11634063721]",1009,"[312771, 313107]",9174,9682914
3957,879,[314418],9207,[313640],340461476,[11.39436912537],160,[313045],9177,9705159
3958,952,[314419],9207,"[313294, 313944, 314129]",340461476,[708.5638427734],1201,[313373],9189,9711540
3959,959,[314420],9207,[],340461476,[20.37887191772],895,[313201],9180,9701905
3960,961,[314421],9207,[313767],340461476,[1.134254574776],701,[312873],9183,9673237
3961,0,[],9208,[],340461476,"[18.2117061615, 0.6353749036789, 0.3750216960907]",1065,"[313307, 313428, 313536]",9208,9731974
3962,0,[],9208,[],340461476,[5.887586116791],88,[313601],9208,9731839
3963,0,[],9208,[],340461476,"[0.01168700028211, 13.07594966888, 0.08113200217485, 0.06008360162377]",1033,"[312844, 312958, 313582, 313613]",9208,9738063
3964,0,[],9208,[],340461476,[184.98828125],1151,[313322],9208,9681280
3965,0,[],9208,[],340461476,[800.5177612305],1203,[313719],9208,9709604
3966,0,[],9208,[],340461476,[121.072517395],1149,[313716],9208,9712715
3967,0,[],9208,[],340461476,"[0.04419660195708, 3.10527920723, 13.11259078979]",1040,"[313258, 313587, 313700]",9208,9731510
3968,0,[],9208,[],340461476,"[18.2117061615, 0.6353749036789, 0.3750216960907]",1065,"[313307, 313428, 313536]",9208,9728049
3969,0,[],9208,[],340461476,"[1.284108400345, 60.39945602417]",1043,"[312067, 313576]",9208,9731047
3970,0,[],9208,[],340461476,"[5.720121860504, 0.008907999843359]",511,"[313759, 313806]",9208,9731040
3971,0,[],9208,[],340461476,[414.8763122559],1186,[313440],9208,9724715
3972,0,[],9208,[],340461476,"[5.539338111877, 15.83521652222]",1030,"[313625, 313698]",9208,9724697
3973,0,[],9208,[],340461476,"[0.001352800056338, 15.64859199524]",254,"[313632, 313673]",9208,9734085
3974,0,[],9208,[],340461476,[218.1184234619],1136,[313534],9208,9735101
3975,0,[],9208,[],340461476,[2.614774227142],692,[313557],9208,9728864
3976,0,[],9208,[],340461476,"[12.79247379303, 0.03049760125577, 0.0008693999843672]",236,"[313648, 313671, 313948]",9208,9738102
3977,0,[],9208,[],340461476,"[0.001352800056338, 15.64859199524]",254,"[313632, 313673]",9208,9728698
3978,0,[],9208,[],340461476,"[0.1938746273518, 0.02060792036355, 68.84634399414]",1118,"[312534, 312693, 313667]",9208,9608500
3979,0,[],9208,[],340461476,[184.98828125],1151,[313322],9208,9725244
3980,0,[],9208,[],340461476,"[12.79247379303, 0.03049760125577, 0.0008693999843672]",236,"[313648, 313671, 313948]",9208,9715668
3981,0,[],9208,[],340461476,"[0.03592421859503, 3.770748853683, 111.4315948486, 35.4884185791, 7.199810504913, 61.27439880371]",1144,"[312803, 313196, 313365, 313437, 313578, 313696]",9208,9734418
3982,0,[],9208,[],340461476,[4.857967376709],458,[313607],9208,9730984
3983,0,[],9208,[],340461476,[184.98828125],1151,[313322],9208,9737199
3984,8,[314422],9208,"[313720, 314152]",340461476,"[2.708815336227, 0.06767419725657, 0.000173000007635]",79,"[313144, 313219, 313515]",9187,9708949
3985,52,[314423],9208,"[313371, 314332]",340461476,[307.1171875],1089,[313353],9187,9687616
3986,104,[314424],9208,[313563],340461476,[34.60597991943],688,[312952],9178,9703428
3987,120,[314425],9208,"[313669, 313722]",340461476,"[8.140336990356, 366.8118286133]",1130,"[312703, 313006]",9187,9706377
3988,198,[314426],9208,[],340461476,"[0.1422334015369, 12.40252780914]",938,"[313352, 313439]",9190,9715623
3989,232,[314427],9208,[314043],340461476,"[8.140336990356, 366.8118286133]",1130,"[312703, 313006]",9187,9706377
3990,237,[314428],9208,[],340461476,"[0.003178799990565, 14.6066827774]",880,"[312625, 313082]",9175,9687800
3991,281,[314429],9208,[313478],340461476,"[0.1701061576605, 0.4371985793114, 1.361582159996, 31.52710533142, 83.83165740967]",1090,"[311489, 311817, 311867, 312698, 312948]",9169,9681220
3992,298,[314430],9208,"[313705, 314409]",340461476,[51.23741912842],1068,[313295],9187,9715142
3993,319,[314431],9208,"[313187, 313262, 313886]",340461476,"[0.003178799990565, 14.6066827774]",880,"[312625, 313082]",9175,9687800
3994,412,[314432],9208,[314395],340461476,"[3.558053731918, 316.133392334]",1130,"[312703, 313006]",9190,9719209
3995,416,[314433],9208,[],340461476,"[0.003178799990565, 14.6066827774]",880,"[312625, 313082]",9175,9687800
3996,430,[314434],9208,"[313151, 314267]",340461476,"[0.5661637187004, 19.75707244873]",1073,"[312777, 313355]",9190,9718437
3997,566,[314435],9208,[313760],340461476,"[0.003178799990565, 14.6066827774]",880,"[312625, 313082]",9175,9687800
3998,614,[314436],9208,[314296],340461476,[165.5864868164],845,[313054],9175,9703270
3999,1037,[314437],9208,"[313288, 313344, 313524, 313595, 314209]",340461476,[34.60597991943],688,[312952],9178,9703428
4000,616,[314438],9208,[313388],340461476,"[0.06984078139067, 0.07943175733089, 5.009690761566, 4.114353656769, 542.4451904297]",1084,"[311538, 312016, 312818, 313228, 313290]",9190,9706017
4001,651,[314439],9208,"[313555, 313656, 313810, 313913, 314027, 314185]",340461476,[307.1171875],1089,[313353],9187,9687616
4002,996,[314440],9208,[313695],340461476,[165.5864868164],845,[313054],9175,9703270
4003,1043,[314441],9208,"[312067, 313576]",340461476,"[0.3889760077, 262.2431335449, 539.5368652344]",1097,"[312286, 313109, 313381]",9190,9719257
4004,743,[314442],9208,[],340461476,"[0.01937359943986, 21.01539230347]",793,"[312973, 313366]",9190,9715455
4005,754,[314443],9208,[],340461476,"[3.558053731918, 316.133392334]",1130,"[312703, 313006]",9190,9719209
4006,806,[314444],9208,[313814],340461476,"[0.002675108844414, 35.88917541504, 135.4059143066]",1085,"[311247, 312504, 312730]",9157,9678070
4007,836,[314445],9208,"[313274, 313330, 313945, 314079, 314384]",340461476,"[22.47278404236, 255.7584991455, 2.021524429321]",1106,"[312736, 313199, 313230]",9178,9700185
4008,875,[314446],9208,[313599],340461476,"[8.140336990356, 366.8118286133]",1130,"[312703, 313006]",9187,9706377
4009,933,[314447],9208,[314351],340461476,"[0.4267785847187, 0.1843700408936, 1.618449807167, 282.0947875977]",1077,"[311495, 311717, 312280, 312819]",9166,9681231
4010,949,[314448],9208,[],340461476,"[0.00139895407483, 37.55223464966, 23.52196884155]",1134,"[311925, 313145, 313357]",9187,9700340
4011,0,[],9209,[],340461476,[3.715017318726],458,[313607],9209,9729728
4012,0,[],9209,[],340461476,[3.715017318726],458,[313607],9209,9726528
4013,0,[],9209,[],340461476,[42.50698852539],1126,[313497],9209,9729484
4014,0,[],9209,[],340461476,"[2.920192718506, 11.54589939117, 0.7791736125946, 0.05869960039854]",1017,"[313674, 313690, 313703, 313725]",9209,9738620
4015,0,[],9209,[],340461476,"[0.002295000012964, 16.98922920227]",254,"[313632, 313673]",9209,9732407
4016,0,[],9209,[],340461476,"[36.24697113037, 10.65842819214]",120,"[313669, 313722]",9209,9735196
4017,0,[],9209,[],340461476,"[0.2186781018972, 0.3222699463367, 26.90203285217]",1114,"[312471, 312968, 313489]",9209,9736006
4018,0,[],9209,[],340461476,"[0.01909150928259, 1.732598423958]",1130,"[312703, 313006]",9209,9723207
4019,0,[],9209,[],340461476,[455.101776123],1136,[313534],9209,9735618
4020,0,[],9209,[],340461476,[119.3516616821],1205,[313326],9209,9732583
4021,0,[],9209,[],340461476,"[8.180696487427, 0.2664524018764]",153,"[313646, 313822]",9209,9738687
4022,0,[],9209,[],340461476,[0.5889208316803],415,[313634],9209,9716741
4023,0,[],9209,[],340461476,[142.1918029785],1151,[313322],9209,9738629
4024,0,[],9209,[],340461476,[4.130303859711],533,[313622],9209,9738536
4025,0,[],9209,[],340461476,"[13.80343437195, 0.4814518690109, 0.3056770563126]",1065,"[313307, 313428, 313536]",9209,9738423
4026,0,[],9209,[],340461476,"[0.006466200109571, 7.919673442841, 0.01297400053591]",510,"[313429, 313758, 313789]",9209,9703809
4027,0,[],9209,[],340461476,"[4.198621749878, 12.00496578217]",1030,"[313625, 313698]",9209,9713222
4028,1018,[314449],9209,[314234],340461476,[11.79329299927],829,[313349],9191,9675347
4029,196,[314450],9209,[312925],340461476,[11.79329299927],829,[313349],9191,9675347
4030,209,[314451],9209,[313476],340461476,"[0.06195640191436, 1.030083060265, 92.96712493896]",200,"[312926, 313063, 313204]",9179,9704246
4031,1017,[314452],9209,"[313674, 313690, 313703, 313725]",340461476,"[0.3586044311523, 123.0012893677]",1112,"[311056, 313011]",9182,9710741
4032,724,[314453],9209,[],340461476,"[0.06195640191436, 1.030083060265, 92.96712493896]",200,"[312926, 313063, 313204]",9179,9704246
4033,783,[314454],9209,"[313327, 313813]",340461476,[847.2903442383],1089,[313353],9188,9713662
4034,798,[314455],9209,[314077],340461476,"[0.8815321922302, 30.81864738464, 7.300000288524e-05]",1033,"[312844, 312958, 313582]",9188,9713300
4035,896,[314456],9209,[314167],340461476,"[0.007291457150131, 14.6749792099]",1142,"[310994, 312904]",9191,9719438
4036,1082,[314457],9209,[],340461476,"[0.006102439947426, 0.01217861846089, 0.02720076963305, 0.1278035640717, 0.3169201910496, 92.1487197876, 189.9456787109]",1071,"[311536, 311659, 311856, 311870, 312085, 312917, 313211]",9188,9681840
4037,959,[314458],9209,[314420],340461476,"[0.006102439947426, 0.01217861846089, 0.02720076963305, 0.1278035640717, 0.3169201910496, 92.1487197876, 189.9456787109]",1071,"[311536, 311659, 311856, 311870, 312085, 312917, 313211]",9188,9681840
4038,734,[314459],9210,[],340461476,[],0,[],0,0
4039,0,[],9210,[],340461476,"[11.31596851349, 0.1712870001793]",1004,"[313438, 313579]",9210,9733907
4040,0,[],9210,[],340461476,[107.7571029663],1151,[313322],9210,9733884
4041,0,[],9210,[],340461476,"[0.04162034392357, 14.21573638916, 128.1119537354, 0.009325661696494]",1060,"[312456, 313541, 313797, 313942]",9210,9702358
4042,0,[],9210,[],340461476,"[1.785765767097, 11.58920383453]",1040,"[313587, 313700]",9210,9733770
4043,0,[],9210,[],340461476,"[16.12154388428, 0.000233600003412]",1011,"[313731, 313952]",9210,9717946
4044,0,[],9210,[],340461476,"[11.31596851349, 0.1712870001793]",1004,"[313438, 313579]",9210,9711320
4045,0,[],9210,[],340461476,[18.31017494202],1041,[313779],9210,9736277
4046,0,[],9210,[],340461476,[520.242980957],1187,[313682],9210,9699294
4047,0,[],9210,[],340461476,[712.0766601562],1203,[313719],9210,9724551
4048,0,[],9210,[],340461476,[520.242980957],1187,[313682],9210,9730811
4049,0,[],9210,[],340461476,"[7.895693302155, 0.06559719890356, 0.003900600131601]",236,"[313648, 313671, 313948]",9210,9730730
4050,0,[],9210,[],340461476,[520.242980957],1187,[313682],9210,9736903
4051,0,[],9210,[],340461476,"[3.439850330353, 0.0003182000073139]",88,"[313601, 313976]",9210,9730704
4052,0,[],9210,[],340461476,[3.516999006271],258,[313617],9210,9736861
4053,0,[],9210,[],340461476,[15.49792766571],996,[313695],9210,9736843
4054,0,[],9210,[],340461476,"[0.004889199975878, 17.52418708801, 0.0394352003932]",510,"[313429, 313758, 313789]",9210,9733711
4055,0,[],9210,[],340461476,"[0.1827616095543, 0.1349959969521, 0.009666000492871]",793,"[313366, 313638, 313712]",9210,9727477
4056,0,[],9210,[],340461476,[18.31017494202],1041,[313779],9210,9730345
4057,0,[],9210,[],340461476,"[0.04162034392357, 14.21573638916, 128.1119537354, 0.009325661696494]",1060,"[312456, 313541, 313797, 313942]",9210,9727154
4058,0,[],9210,[],340461476,"[0.7670592069626, 9.70188331604, 12.30330753326]",628,"[313655, 313681, 313763]",9210,9739358
4059,0,[],9210,[],340461476,[90.4162902832],1205,[313326],9210,9736149
4060,51,[314460],9210,[314008],340461476,"[10.50289344788, 483.9962463379]",1130,"[312703, 313006]",9186,9714452
4061,75,[314461],9210,"[313736, 313946]",340461476,[1.134254574776],701,[312873],9183,9673237
4062,169,[314462],9210,"[313250, 313961]",340461476,"[0.1829848587513, 88.67838287354]",1124,"[311687, 313188]",9192,9692560
4063,216,[314463],9210,"[313064, 313616, 313785, 314012]",340461476,"[0.04262259975076, 11.31386184692]",688,"[311409, 312086]",9123,9594294
4064,336,[314464],9210,[313726],340461476,"[0.1829848587513, 88.67838287354]",1124,"[311687, 313188]",9192,9692560
4065,349,[314465],9210,[],340461476,[385.8407592773],1088,[313108],9192,9720832
4066,1003,[314466],9210,[314266],340461476,[385.8407592773],1088,[313108],9192,9720832
4067,458,[314467],9210,[313607],340461476,[642.1837768555],1089,[313353],9189,9702058
4068,540,[314468],9210,[],340461476,[20.37887191772],895,[313201],9180,9701905
4069,1175,[314469],9210,[312470],340461476,"[0.1069431975484, 0.5040634274483, 145.9722442627, 0.0009270000155084]",114,"[312351, 313311, 313336, 313443]",9192,9711685
4070,1133,[314470],9210,[312656],340461476,[20.37887191772],895,[313201],9180,9701905
4071,581,[314471],9210,"[313490, 314159, 314379]",340461476,"[13.15822601318, 0.001312799984589, 0.003499600104988]",845,"[313054, 313462, 313512]",9186,9711653
4072,632,[314472],9210,"[312970, 313508, 314247]",340461476,[20.37887191772],895,[313201],9180,9701905
4073,700,[314473],9210,"[314188, 314211, 314381]",340461476,"[2.694094896317, 22.64049720764, 0.0744925364852]",1074,"[312603, 312867, 312906]",9189,9717860
4074,758,[314474],9210,[],340461476,"[2.669312000275, 356.1069335938, 0.2257410734892]",1097,"[312286, 313109, 313381]",9183,9683311
4075,767,[314475],9210,[],340461476,"[2.694094896317, 22.64049720764, 0.0744925364852]",1074,"[312603, 312867, 312906]",9189,9717860
4076,796,[314476],9210,"[313229, 313244, 314100]",340461476,"[2.694094896317, 22.64049720764, 0.0744925364852]",1074,"[312603, 312867, 312906]",9189,9717860
4077,805,[314477],9210,[313580],340461476,[556.4236450195],1151,[313322],9192,9717517
4078,983,[314478],9210,"[313639, 313860, 314349]",340461476,[20.37887191772],895,[313201],9180,9701905
4079,931,[314479],9210,[],340461476,"[13.15822601318, 0.001312799984589, 0.003499600104988]",845,"[313054, 313462, 313512]",9186,9711653
4080,93,[314480],9211,"[313924, 314087]",340461476,[],0,[],0,0
4081,0,[],9211,[],340461476,"[0.002383399987593, 10.74485683441]",254,"[313632, 313673]",9211,9709859
4082,0,[],9211,[],340461476,"[18.6706905365, 2.047516822815]",1068,"[313295, 313839]",9211,9737874
4083,0,[],9211,[],340461476,"[0.01754286512733, 2.568298816681, 49.85556030273, 26.54721641541, 3.144277334213, 36.47887420654]",1144,"[312803, 313196, 313365, 313437, 313578, 313696]",9211,9740991
4084,0,[],9211,[],340461476,[2.666608572006],258,[313617],9211,9718871
4085,0,[],9211,[],340461476,"[0.2752668261528, 3.308202028275, 15.54798126221]",1106,"[312736, 313199, 313230]",9211,9734328
4086,0,[],9211,[],340461476,"[0.2498934864998, 838.5376586914]",1150,"[312636, 313805]",9211,9690192
4087,0,[],9211,[],340461476,"[0.06464499980211, 19.48198699951]",163,"[313564, 313843]",9211,9727902
4088,0,[],9211,[],340461476,"[0.2096947729588, 0.1855062395334, 17.23973083496]",1114,"[312471, 312968, 313489]",9211,9740996
4089,0,[],9211,[],340461476,"[17.95806312561, 27.33149909973]",1043,"[312067, 313576]",9211,9728478
4090,0,[],9211,[],340461476,"[0.005103600211442, 30.69407081604]",1044,"[313308, 313411]",9211,9731463
4091,0,[],9211,[],340461476,"[0.009378800168633, 0.6982316374779, 0.07204440236092]",1037,"[313288, 313524, 313595]",9211,9731430
4092,0,[],9211,[],340461476,"[0.03080543503165, 146.8887329102]",1207,"[312928, 313420]",9211,9715572
4093,0,[],9211,[],340461476,"[0.2626439929008, 11.49314022064]",656,"[313709, 313775]",9211,9734399
4094,53,[314481],9211,[],340461476,"[0.4267785847187, 0.1843700408936, 1.618449807167, 282.0947875977]",1077,"[311495, 311717, 312280, 312819]",9166,9681231
4095,54,[314482],9211,"[313309, 313921]",340461476,[53.1580696106],550,[312627],9160,9681259
4096,148,[314483],9211,"[313977, 314235, 314306]",340461476,"[0.4267785847187, 0.1843700408936, 1.618449807167, 282.0947875977]",1077,"[311495, 311717, 312280, 312819]",9166,9678366
4097,178,[314484],9211,"[313517, 313823]",340461476,"[356.5331726074, 0.299677580595, 0.003874965943396]",1065,"[313307, 313428, 313536]",9187,9703054
4098,182,[314485],9211,"[313532, 313844]",340461476,"[2.708815336227, 0.06767419725657, 0.000173000007635]",79,"[313144, 313219, 313515]",9187,9708949
4099,226,[314486],9211,[],340461476,[53.34992218018],803,[312454],9169,9687478
4100,1111,[314487],9211,"[312782, 313147, 314042]",340461476,[113.1450958252],550,[312627],9157,9671413
4101,376,[314488],9211,[],340461476,"[0.5661637187004, 19.75707244873]",1073,"[312777, 313355]",9190,9718437
